g band,r band,age [Gyr]
-8.456999,-9.184192,11.203688731386064
-8.596685,-9.307301,7.1956822037807076
-8.625127,-9.347205,6.964768003125289
-8.661392,-9.364935,11.256363171114387
-8.057071,-8.844234,10.661215379401376
-8.021789,-8.82306,11.402512912254094
-8.465332,-9.264395,7.3840076908831005
-8.523995,-9.253545,7.3564519625196745
-7.8347335,-8.652454,11.689388676256904
-8.724316,-9.460398,11.731111115413508
-7.799601,-8.592993,9.624816920973121
-8.906199,-9.660687,6.61300503680145
-8.501742,-9.248759,8.698186000655332
-8.79448,-9.534472,5.705306301843354
-8.251511,-9.120071,8.932149413404932
-8.0179405,-8.789146,10.199165751472295
-7.833518,-8.670541,10.843879803220096
-8.230372,-9.002059,6.438446094157628
-8.477833,-9.288437,10.126730403030306
-7.5319734,-8.489278,10.41394106863353
-8.194353,-9.020752,10.489548545760467
-8.407602,-9.200305,9.015684993417757
-8.434604,-9.210581,6.977536872806167
-8.596025,-9.349933,7.062403526165288
-9.6705885,-10.334587,2.4529310200645966
-8.669536,-9.438405,3.721067869096119
-8.365777,-9.117433,12.163588535159462
-8.110275,-8.903368,6.622087358343566
-8.541098,-9.31728,6.846975987221734
-8.576949,-9.362689,7.339744852276452
-8.55308,-9.388695,6.882681092524162
-8.5148325,-9.260803,7.88852549836118
-8.21341,-8.999689,9.23005058524643
-8.337596,-9.061792,7.504005226777765
-9.087193,-9.832529,5.865084195385306
-9.100817,-9.828236,10.485087691663994
-8.38284,-9.166608,8.151066515985564
-7.2952085,-8.160221,8.892202062118177
-8.115385,-8.936042,7.500853792930208
-8.65508,-9.425673,11.134336941555038
-8.206795,-9.00458,8.06115363682385
-8.597983,-9.276559,10.658500861535973
-9.105836,-9.840074,10.14398680120102
-8.022597,-8.770873,7.366716822164379
-8.915284,-9.630314,4.230477110176059
-8.461203,-9.226109,9.9606312405597
-8.149777,-9.029044,9.951613542508484
-8.319194,-9.148961,10.086237691355906
-7.884772,-8.660335,10.596833823630647
-8.095317,-8.965553,8.545158390230256
-8.631173,-9.369251,10.680829601929918
-8.216341,-8.994804,9.63100195215563
-8.083256,-8.868171,8.23296618781634
-7.565175,-8.372201,10.729357655360861
-9.155449,-9.884156,3.9430906735645355
-8.70014,-9.442737,7.515653498022876
-7.270522,-8.1971855,7.255040752433476
-8.888241,-9.676346,7.227045215469513
-8.678877,-9.46595,10.230292878338496
-7.7787876,-8.625727,11.18494860453707
-8.183125,-8.960732,6.767581609103417
-8.52488,-9.339927,10.315821152766825
-8.934648,-9.698258,7.272570129121502
-8.479142,-9.245856,6.710002089294402
-8.475881,-9.1997385,7.8537290742867105
-8.571298,-9.324785,5.92357413585322
-8.720149,-9.471593,10.426033672868138
-8.673532,-9.495557,6.592671315156198
-8.885393,-9.621199,5.053356916848953
-8.353606,-9.027816,12.956464284654233
-8.259756,-8.946289,12.18651572816086
-8.73019,-9.55153,8.50001469330345
-8.815402,-9.446782,12.080788527866543
-8.8024025,-9.541726,7.068054531337145
-8.26955,-9.133795,7.0743647645305145
-8.323892,-9.062016,10.55193786901325
-8.865825,-9.567616,11.339364249665834
-7.6676745,-8.448433,11.356501960395002
-8.734212,-9.442515,5.154317646617155
-8.439946,-9.252035,9.076270850138432
-8.068494,-8.887368,10.05534702001908
-8.715962,-9.360219,11.36076796819118
-7.8286567,-8.752303,8.30485980942724
-9.121135,-9.872505,6.626275969337372
-7.722526,-8.456124,11.416881152508742
-8.233421,-9.033228,7.387845079566287
-7.573292,-8.333879,10.364516864917293
-8.867235,-9.60927,6.16173878673579
-8.549323,-9.348443,5.684697305789195
-9.136294,-9.864663,6.119231470177136
-8.080667,-8.903417,10.088817718841208
-8.728995,-9.40676,10.989648740489441
-7.9678383,-8.803512,8.3059856591996
-8.2785845,-9.015164,5.917589956708623
-8.446676,-9.271073,5.716740203323834
-8.418241,-9.140673,11.70185285681724
-8.157034,-8.908699,9.533291665255614
-8.16504,-8.931136,7.803035388954122
-7.947974,-8.732272,11.187796381663414
-8.337283,-9.169517,8.871480300679753
-8.588141,-9.28974,12.226573303273586
-8.287956,-9.026152,11.409315603262709
-9.036353,-9.68598,11.595271601315288
-7.9778028,-8.781172,10.049741680824072
-9.386725,-10.134959,5.463348406065938
-8.079452,-8.8157835,9.696750004830623
-8.060467,-8.872911,10.14398680120102
-9.055386,-9.817908,6.019625529365961
-7.720072,-8.520799,8.059985785596485
-8.091541,-8.822363,7.596703168236724
-8.494188,-9.254261,10.551587614276636
-8.499693,-9.23012,9.887109085503374
-9.120623,-9.889835,5.7820706589794195
-8.4218445,-9.132894,11.848503096132799
-7.9190326,-8.770487,9.659609756863428
-8.137399,-8.953465,7.906457087948859
-8.7690735,-9.506512,7.281645140355003
-8.147262,-8.953115,9.713689111235333
-7.567579,-8.389595,10.261169436262655
-8.043996,-8.856192,7.775427692061293
-7.752399,-8.6137295,9.45510441827744
-8.050638,-8.844059,6.673095127321623
-8.993006,-9.750048,5.999592786978191
-8.595963,-9.331997,9.98675379967358
-10.060782,-10.686111,1.935919018007871
-8.134489,-8.933927,8.598302655184376
-8.809406,-9.532621,10.1314444759929
-9.165817,-9.866331,5.99364925554804
-7.8534117,-8.732888,11.303378346892913
-8.279976,-9.041448,11.010639711910878
-8.054821,-8.838509,8.828773996615858
-8.730817,-9.467215,8.53648139372234
-8.701586,-9.457753,7.0810035012887615
-8.058046,-8.924694,8.907247897944327
-7.3944774,-8.343297,10.19781500417235
-8.539121,-9.295326,6.528059674986338
-8.372506,-9.130193,9.826686735791395
-8.481311,-9.316917,10.869406980664433
-8.715598,-9.456014,5.400907343660256
-8.834841,-9.587771,6.000335379157031
-8.504636,-9.321979,8.795104000204752
-8.461075,-9.212746,6.785437251421495
-8.524898,-9.331971,9.545898800879659
-7.974356,-8.798311,11.335600106750297
-8.101699,-8.88165,7.007702590661726
-8.662138,-9.42093,7.513451094583554
-8.641712,-9.388487,6.0307389481917895
-7.945486,-8.839202,6.549894426312271
-8.472652,-9.212814,6.177086083877344
-8.220837,-8.942901,8.88069952152458
-8.218669,-9.011805,9.39051333430975
-7.795959,-8.573656,10.573241408041044
-8.162185,-8.975878,10.336715804757585
-8.433962,-9.214706,7.285531726396047
-8.413346,-9.151137,6.220085535852388
-7.956957,-8.723453,7.815439444136168
-8.842369,-9.582456,11.06201610654658
-8.83032,-9.55041,8.604477277968478
-8.304867,-9.066765,6.905390094998339
-8.569786,-9.325245,8.26589743799298
-9.109254,-9.855334,5.580326940142408
-8.380435,-9.154969,7.731222465455651
-8.450053,-9.269469,11.512647158371477
-8.736726,-9.447155,11.430130034683886
-8.253064,-9.02863,9.177031817580698
-8.378092,-9.196117,12.022269834868414
-8.435265,-9.209654,6.5910515223145065
-8.227396,-8.981599,8.746584917789667
-8.367702,-8.952676,12.37470522878342
-8.983675,-9.706408,6.303382851308594
-8.824997,-9.539754,3.7377776696738163
-8.131707,-8.940246,10.39320757453536
-8.612274,-9.422467,8.883257653559438
-7.7009606,-8.612069,8.90520986682099
-8.472398,-9.25777,7.360944476937186
-8.506847,-9.299117,8.189564538256654
-8.297025,-8.95666,11.951251211348469
-8.7149725,-9.451762,10.181376039271292
-8.467989,-9.208371,7.606035895328435
-8.692759,-9.489552,6.92905396119111
-8.7709,-9.559861,6.243332124674725
-8.212955,-9.096133,10.078487488304551
-7.9008207,-8.691644,7.524141864371968
-8.95073,-9.622326,10.594066554328894
-8.088343,-8.951795,6.737285617567064
-8.736662,-9.414904,11.4435653740233
-8.628763,-9.362015,10.601670962130209
-8.796361,-9.529058,7.457238942208128
-7.909398,-8.6987095,9.029650192700792
-8.360388,-9.200449,6.982907130068172
-8.6902075,-9.445311,10.211492757186505
-8.40719,-9.185553,7.262187040505381
-8.215844,-8.979121,8.91920407094251
-7.7997365,-8.655882,9.693702841363756
-8.348406,-9.093338,5.630710716423888
-8.742674,-9.478097,8.29979072304626
-8.391523,-9.218534,6.656935092322667
-8.565017,-9.316072,8.035412942400221
-8.621531,-9.408731,10.536840881595317
-8.742357,-9.516738,7.472436470675139
-8.731667,-9.450756,7.476863603096292
-8.133721,-8.935414,11.234075444830442
-8.584741,-9.336981,11.196889010522794
-8.174956,-9.075616,9.39886621684673
-8.437814,-9.263845,5.715216585008358
-8.015639,-8.791004,5.365643199084435
-8.255392,-8.991312,11.905146293897607
-7.849963,-8.624118,10.330758110540861
-8.301168,-9.156919,9.886692519320484
-8.728745,-9.546076,8.63658902197146
-8.133544,-8.95492,6.993637519392635
-11.182998,-11.368466,0.5194713123956713
-8.592582,-9.364017,9.773117034463993
-8.218156,-8.998477,11.582191075083736
-9.320832,-9.988599,9.45327119125955
-7.6953936,-8.451641,12.006547782539604
-8.462582,-9.281639,9.574588844629092
-8.49388,-9.2831545,6.007015947703576
-8.59207,-9.382697,11.127362862948196
-7.8791723,-8.697021,10.210723642619975
-8.446309,-9.133392,10.406921347861958
-8.021518,-8.807498,8.034240662102967
-8.833967,-9.638426,8.149337347091985
-7.8340864,-8.619973,10.559286653832691
-7.8300333,-8.633109,11.178673135033563
-8.472716,-9.132591,11.970671952199808
-8.453179,-9.184816,11.467154862771752
-8.382923,-9.216916,6.581677521664537
-7.6905384,-8.619436,10.02643604929468
-8.4814205,-9.257778,6.939176613378592
-9.175472,-9.902542,3.623998404424375
-7.6844397,-8.568078,9.61640952454431
-8.341668,-9.0953665,11.866433004015018
-8.145494,-8.9714575,9.412755442614177
-8.659648,-9.432192,10.784688168008609
-8.671329,-9.410454,10.116498218024626
-8.429403,-9.208899,6.686107529110513
-8.466147,-9.222739,5.581868897188231
-8.001333,-8.748698,8.25229087726072
-8.216952,-9.078914,11.495058756255924
-8.279271,-9.03441,10.993767453936018
-8.072526,-8.848223,6.664931381661254
-8.248613,-9.049315,11.651090780417585
-8.233069,-8.978027,10.95340002998115
-7.8771386,-8.782824,10.28350280254832
-8.197303,-8.972759,8.144148030139604
-8.524412,-9.23412,10.580197206831958
-8.5311165,-9.262608,7.373765873224143
-7.7309337,-8.573985,8.41233052846944
-8.795736,-9.542328,10.69361707946046
-8.6423025,-9.410267,7.473701525405756
-8.402387,-9.173489,8.188418464249661
-8.090713,-8.865119,10.28237043304344
-8.270327,-9.038567,8.81843511549669
-8.386913,-9.145107,11.184378617149928
-8.416784,-9.050302,10.485801826466354
-7.7893877,-8.553951,10.93728485596093
-8.640697,-9.3887,10.346005967160178
-8.520364,-9.185071,10.678131100664661
-8.957501,-9.693292,3.7140266395952146
-8.153173,-8.932202,6.84493157484472
-7.9305224,-8.709652,10.186411670561714
-8.598848,-9.325995,8.691843687966847
-8.754854,-9.508413,5.612658883774138
-8.249985,-9.028388,7.862143686190207
-8.556682,-9.296892,6.18511672979616
-8.191684,-8.937822,9.214202378489542
-7.826283,-8.464623,11.996255117920958
-8.241445,-8.941684,8.738196672156427
-8.794912,-9.5023985,10.418036998307214
-8.320452,-9.152972,6.788867509519287
-8.887266,-9.659154,6.749002829824792
-9.788633,-10.421465,2.0558657840385894
-8.670508,-9.415296,5.357792254967327
-8.313943,-9.065868,7.89151712675563
-8.202337,-8.980505,10.266859897701726
-8.5505905,-9.333781,7.116759308995039
-8.251699,-9.001543,7.455336649296814
-8.393791,-9.186606,6.80325812999962
-8.565899,-9.337987,6.460837498026887
-8.025241,-8.822842,11.684290147068518
-8.098172,-8.849206,5.344435045199001
-7.7886324,-8.6708145,8.117561054012047
-8.461153,-9.213335,11.410360447691927
-8.42101,-9.195383,7.361585971457345
-8.481953,-9.270707,6.670837759028144
-8.661373,-9.470322,9.75554420705263
-8.714322,-9.466773,6.735905787837038
-8.626115,-9.258382,11.18551855678812
-8.072811,-8.902392,10.735000098058286
-8.281952,-9.121184,9.851546027008471
-8.82961,-9.514248,10.861133678112244
-8.9890995,-9.46958,12.639575985996075
-8.45782,-9.270877,10.947212359385512
-7.822748,-8.663073,8.825157320469607
-8.307222,-9.183806,8.776370943111088
-8.238151,-8.982059,7.67443732776927
-8.363989,-9.104991,11.639753988778919
-8.561268,-9.30363,9.140082103748838
-8.792616,-9.509319,10.240613079492553
-8.156145,-8.970496,10.044128568176024
-8.214682,-9.009588,9.190096057286144
-8.133169,-8.880744,9.588422552767746
-8.758542,-9.489131,10.647620344283274
-8.69408,-9.469441,6.646842036464291
-8.551744,-9.264552,11.504120394885856
-8.189259,-8.966568,7.685829510203105
-9.306165,-10.038819,4.971859535616728
-10.066587,-10.719347,2.344995682395128
-7.732273,-8.599252,10.049341225101896
-8.030321,-8.805653,10.212261832202218
-8.448615,-9.185598,10.797396147108731
-8.265873,-9.038951,8.686552991913132
-8.861444,-9.635615,5.09672228671668
-8.840819,-9.606475,5.20291182150347
-8.147105,-8.8247795,10.128302514220712
-8.7430525,-9.503889,6.6770878749040925
-8.834736,-9.60284,9.543200217000463
-8.357778,-9.145814,11.043494228945905
-8.30611,-9.047356,10.2463341094801
-8.375854,-9.164845,10.560160658094903
-8.4199705,-9.262182,6.579047094200563
-8.165009,-8.88303,7.30880970165368
-9.161498,-9.784992,11.053666057442028
-8.670037,-9.429848,5.229520473676217
-9.109235,-9.770919,13.255324051807781
-8.502069,-9.218611,11.085739447937858
-8.038328,-8.805898,7.379527804079131
-8.830017,-9.519302,8.210158310472547
-8.367613,-9.12997,7.1930640871992875
-8.190235,-8.990493,10.992700138357703
-8.4955015,-9.27558,6.903019992483375
-8.7417145,-9.45264,12.415049004083277
-8.38839,-9.113134,7.378247942903566
-8.525645,-9.358508,8.606623103733607
-8.506565,-9.25599,6.767581609103417
-8.553503,-9.248869,10.597525328812328
-8.434299,-9.209046,10.70434713626679
-7.5937996,-8.460651,8.159704695164187
-8.373965,-9.203543,6.6611080495978445
-8.653421,-9.39959,5.551770397980311
-7.9910502,-8.767819,6.596916669024779
-8.367945,-9.271938,6.394581311749894
-8.492251,-9.134057,11.586559638439287
-8.343611,-9.140991,10.206489476447718
-8.535943,-9.358503,11.161196723118818
-8.198111,-8.997981,10.15414832112937
-8.006718,-8.790389,10.59060465797944
-7.598442,-8.448656,10.022404651125331
-8.959189,-9.724683,8.160855308243764
-9.020984,-9.760589,5.53862613634838
-8.948289,-9.702139,5.753250277994372
-8.00525,-8.861596,7.287473998876723
-8.335558,-9.17082,10.168952778860547
-8.125805,-8.941121,9.709786055179158
-8.568494,-9.438023,8.746060893787446
-7.7781296,-8.607116,9.740056076362414
-8.574416,-9.36905,6.682465394202651
-8.327254,-9.097711,7.0310932642511705
-8.537663,-9.263994,11.241339610956876
-8.497295,-9.245868,10.434012498001053
-8.550675,-9.234125,8.800815804865366
-8.945757,-9.5080185,12.023834551118531
-8.330066,-9.012052,11.868132243322213
-7.678774,-8.564376,9.983904527493369
-7.7509456,-8.708307,11.097820976882332
-8.0961275,-8.972199,8.986642408998637
-8.650263,-9.411466,10.035292114723305
-8.235618,-9.064623,9.91120682518681
-9.034402,-9.630472,10.717710077850317
-7.946092,-8.82606,9.078739001694583
-8.815227,-9.608158,9.625259100348103
-8.503542,-9.239358,10.550185632551601
-8.313869,-9.143835,9.177031817580698
-9.000566,-9.693054,7.100886069566218
-8.355254,-9.146514,7.652529802788156
-8.13876,-8.933974,10.993005394526804
-8.431424,-9.217913,9.991633213259002
-8.435967,-9.2274065,8.390980648914102
-9.244021,-9.9718685,3.79482129309312
-8.489469,-9.168906,11.861326755955638
-8.558926,-9.277588,10.534729343226795
-8.863341,-9.571972,10.77323935628818
-8.64555,-9.420101,8.290769823324005
-8.752616,-9.489988,8.785224721541773
-8.666446,-9.366539,11.167225871008407
-8.23313,-9.016774,7.622806255746203
-8.679758,-9.392411,6.411722676996978
-8.379999,-9.162208,8.603403839233989
-8.260901,-9.056872,10.713038989437223
-8.583431,-9.349585,11.460511290074308
-8.062016,-8.859795,9.843556036145774
-8.308366,-9.032175,10.216873676591
-8.421711,-9.195761,6.5716797732648535
-8.288561,-9.021569,12.132274184936515
-9.144183,-9.888263,5.58572195565857
-8.1711,-8.920138,8.962994169644391
-8.38776,-9.19175,7.89271364060025
-8.516213,-9.2312355,10.23450078533586
-7.952438,-8.733704,7.742221907705557
-8.272265,-9.044642,10.532616155130029
-8.663479,-9.351662,11.572941242029394
-8.573538,-9.373565,7.917790920420745
-8.614664,-9.392582,6.9593866139596345
-8.660382,-9.433899,7.011047474969639
-8.550799,-9.235935,10.633286147065323
-8.491405,-9.266035,8.173502546640165
-7.8943624,-8.646116,10.056147175757985
-8.562329,-9.302854,7.495178607393856
-8.65323,-9.396764,8.825674353070287
-8.405436,-9.0477915,11.9577471421034
-9.0255165,-9.761606,7.642634862324827
-8.351037,-9.079897,9.617295163030768
-7.738253,-8.601765,8.251155489137991
-8.97575,-9.734796,8.571114093740409
-8.335801,-9.093168,7.656237287758453
-8.520651,-9.26622,12.07927306649869
-8.25991,-8.987209,9.686730534636556
-8.440899,-9.211445,8.938231016072354
-9.052458,-9.775666,5.736530735351732
-8.094162,-8.969102,8.247180686411198
-8.348303,-9.084673,7.547674502013022
-8.6701,-9.440636,11.55334470945298
-8.242686,-9.044317,11.075088615409483
-8.180636,-9.031292,10.09674620533701
-8.511245,-9.294159,9.867899658310094
-8.063316,-8.82514,11.0431946436677
-8.623113,-9.372462,7.478128600586086
-8.365901,-9.178088,8.636055179102001
-8.651771,-9.34755,7.346174475476778
-8.508653,-9.259113,5.493672360600003
-8.356539,-9.150352,7.783629748992095
-8.176432,-8.853007,10.427667143275128
-8.944717,-9.680266,7.555502076375004
-8.604743,-9.366836,6.887091623247856
-8.702591,-9.366438,10.592682256760627
-8.075811,-8.933046,6.975521652020039
-8.23488,-9.008184,11.271853181527913
-8.808254,-9.438333,11.90431278889992
-9.264381,-10.022738,3.4425311368344076
-8.45301,-9.136314,11.42286515970753
-7.7659836,-8.553209,11.306917763240499
-8.308214,-9.135465,6.615101782983912
-9.326955,-10.052795,3.353793951901748
-8.34324,-9.130505,7.605413551198273
-8.5048685,-9.261396,8.663749334039277
-8.763316,-9.534808,9.237717140113995
-8.747625,-9.469129,7.921962027278307
-8.271622,-9.07525,7.185202626912963
-8.584299,-9.332881,5.139942759549152
-9.5100765,-10.22917,3.754471871893898
-8.098906,-8.96512,10.9167052842707
-8.608869,-9.358469,10.567666379321253
-8.736653,-9.40859,9.073306793627289
-8.32397,-9.1252365,11.020021857883068
-8.426977,-9.176671,8.399307343479197
-8.774707,-9.524155,9.308090945561222
-8.202033,-8.960912,11.083966836493659
-8.687714,-9.440897,7.445186578645656
-7.90372,-8.730149,10.304015765577741
-8.9977455,-9.708724,7.380808626853427
-8.41262,-9.115312,10.296688973249122
-8.403212,-9.146893,4.012833387799441
-9.477924,-10.227678,3.63638374768135
-8.136349,-8.8978815,7.627768245245278
-7.890516,-8.706965,10.759775773527036
-8.345372,-9.210103,8.548950472661051
-8.457807,-9.218058,6.706888832231021
-9.311851,-10.052483,3.939617890982621
-7.9670672,-8.741868,11.082193489548931
-9.128301,-9.871798,5.198140395936008
-8.217302,-9.091526,9.242024671511341
-8.603646,-9.3914,7.471804424888605
-8.154244,-8.948385,10.385872473603195
-9.023646,-9.810948,5.423579402204275
-8.617971,-9.361144,5.648350953655292
-8.202641,-8.993238,8.914882643175797
-8.321419,-9.096323,7.380808626853427
-8.375707,-9.131733,8.097261563434937
-8.683706,-9.3340845,10.357863715991131
-8.336038,-9.092223,6.806681431881962
-8.702401,-9.434158,10.481514692261053
-8.365081,-9.206052,8.91589992404689
-7.7653494,-8.6617155,7.0882993957605605
-8.906874,-9.677272,6.667885060841244
-8.981138,-9.666177,10.597525328812328
-7.6331058,-8.446563,9.96554169127421
-8.598942,-9.303556,12.597763861713693
-8.178385,-9.052307,9.64642815482507
-8.700604,-9.369042,10.263446683394488
-8.37781,-9.030519,11.763550546676147
-8.622211,-9.391713,8.332387172077429
-8.27805,-9.069711,10.703677542128087
-8.54065,-9.259447,7.5892280572483575
-8.540364,-9.327479,9.155671655700528
-8.173675,-9.100065,9.490265482304238
-8.135291,-8.953599,9.940930967414623
-7.9035954,-8.743742,9.441335726949148
-9.20089,-9.720538,12.124169075135871
-8.466655,-9.353414,7.719594083985107
-8.823599,-9.57494,8.602598739034036
-8.993586,-9.760884,5.025171993168833
-9.153885,-9.891663,5.898116926803193
-9.004548,-9.714485,7.594212512212218
-8.20723,-9.007422,7.257640156729552
-8.254713,-9.013132,10.586792091111215
-8.714847,-9.456363,6.30121801038073
-8.674784,-9.418692,7.569884600365846
-8.211171,-8.969361,10.580197206831958
-8.197218,-8.745372,11.660962834578983
-9.365417,-9.997634,10.678805997552553
-8.094519,-8.928335,9.591540665106702
-8.309394,-9.079808,6.966113823269803
-8.567354,-9.289976,6.898278759275499
-8.287304,-9.022278,11.285057660147226
-7.794832,-8.716083,9.362568366751447
-8.3098345,-9.079205,8.857622985638397
-8.824491,-9.60597,6.9852550532233835
-9.161465,-9.881693,3.637267962625197
-7.9805503,-8.911532,8.507652576677263
-8.280558,-9.05623,11.610677007703758
-7.431211,-8.3778925,10.320308254392074
-7.9845324,-8.704625,8.96349843196857
-8.464955,-9.158585,11.2172364092479
-8.566765,-9.341893,8.884280277282532
-8.696701,-9.443957,5.514620606772793
-7.99485,-8.884834,6.628892752006347
-7.7781444,-8.733194,10.62026345627158
-8.036197,-8.785303,9.129337044987391
-9.524005,-10.143942,1.9041522343754362
-8.861043,-9.602948,6.8578725040371555
-8.078069,-8.798737,11.3107246694677
-8.54568,-9.309514,5.102333130241032
-7.830462,-8.67648,7.363830685888989
-8.593774,-9.412138,9.54185033315085
-8.039077,-8.9309225,10.511680530437864
-7.838691,-8.592516,12.243831458422788
-7.3394136,-8.293424,10.209377042170956
-8.455859,-9.253093,11.046489584929969
-8.647438,-9.393434,10.253568672487104
-8.68401,-9.325826,11.475305808719725
-8.474259,-9.215461,11.225108035500096
-8.4415045,-9.211989,11.006696683959321
-8.988655,-9.7086525,9.759407745630238
-8.600013,-9.323033,10.417309156893047
-7.866946,-8.798147,10.301856934912974
-8.495102,-9.283538,7.57425735251404
-7.930511,-8.754044,10.114527438064801
-8.901672,-9.545109,11.590435776360927
-8.422544,-9.212997,8.365098316269266
-8.729135,-9.478693,7.43756457994946
-8.883974,-9.634327,6.81420752976954
-8.164087,-8.980843,9.397011164760585
-8.426131,-9.236431,10.396869929016642
-8.084598,-8.858794,9.894602415373646
-8.631161,-9.415724,7.100886069566218
-8.464391,-9.228646,4.676462540485947
-8.832328,-9.610635,7.294268791726282
-8.327485,-9.111173,7.117089905300854
-8.052908,-8.930898,9.027159212229613
-8.258174,-9.025998,11.61307455311102
-8.534027,-9.296152,10.416581276325893
-8.774257,-9.51814,5.938522102655246
-7.9855723,-8.758916,9.588868289448627
-8.833091,-9.562701,7.276460891951298
-8.930991,-9.655719,8.312736783799561
-8.11924,-8.856613,12.708819987702697
-7.755096,-8.48665,12.375963675164561
-8.382101,-9.187368,9.115630095847134
-8.196484,-8.994426,9.730996845977685
-8.862842,-9.64817,7.842895697758071
-8.372257,-9.17868,9.741348724116618
-7.9769616,-8.782809,10.718376735849727
-7.9949675,-8.809544,9.021674306739435
-8.2027235,-8.9756775,11.064992625309754
-8.626153,-9.362194,6.13537517912329
-8.4125595,-9.1850395,6.482824577851774
-8.38856,-9.160031,10.080078740006401
-8.342648,-9.11709,10.523091643865492
-8.58454,-9.278261,7.591720808507495
-8.889127,-9.63439,6.9297294024760765
-8.3284235,-9.001929,11.768908770109666
-7.8115005,-8.606589,11.208212424285668
-8.217964,-9.020491,7.805456938896264
-7.873533,-8.653493,7.132273200541195
-8.025947,-8.805198,6.857192030639334
-8.794873,-9.475174,11.059633167846291
-8.5913725,-9.310558,7.4705383703364205
-9.108927,-9.830656,6.304104142678077
-7.8753304,-8.720464,10.642508212134047
-9.072547,-9.757847,10.641484839124661
-8.11307,-8.965196,9.882523596291538
-8.857114,-9.505883,11.590435776360927
-8.9662895,-9.6589,12.374075533425128
-8.477883,-9.377247,6.360210089279005
-8.280919,-9.02473,9.060445135481228
-8.041992,-8.844738,10.506094151984282
-8.638569,-9.385409,10.185250502651526
-8.951653,-9.659527,7.773907857873422
-8.703046,-9.461669,10.132621767403833
-8.186136,-8.927082,10.13850421060242
-8.502603,-9.322189,9.243220684328788
-8.044528,-8.966394,6.602690759484631
-7.8615537,-8.666837,10.565747662070052
-8.776787,-9.467313,12.124169075135871
-8.363081,-9.092715,8.863786152085524
-9.168011,-9.889356,5.7121674659153605
-7.792425,-8.679934,11.269645793032973
-8.608328,-9.305547,10.654424716023275
-8.769745,-9.507505,10.487229544045835
-8.187728,-8.978575,9.788489875553772
-8.833023,-9.5588255,10.546679134122826
-8.923151,-9.5844555,10.21303086765636
-8.724268,-9.480653,11.408270227979822
-8.754996,-9.446819,3.863452758121875
-8.2670765,-9.053033,10.871947941549012
-8.332183,-9.139444,8.779497287638868
-8.35112,-9.139513,9.846501135333835
-8.439365,-9.23171,9.211796721928184
-8.6534195,-9.467739,10.231440809395663
-8.413711,-9.20237,9.171214737081035
-8.284104,-9.043335,7.313328421781815
-8.801652,-9.523387,6.896584117351867
-8.063809,-8.867536,9.668375942057601
-8.87523,-9.645348,6.651367556743116
-8.832537,-9.519066,8.69078580547734
-8.486535,-9.260231,7.4203886322887564
-8.359646,-9.05808,10.482229892419126
-8.990145,-9.731987,6.669448081399885
-8.8869915,-9.626589,6.100120859866717
-8.222161,-9.010666,9.91120682518681
-8.285707,-9.078643,6.890144208057065
-8.429235,-9.195454,8.952899978121728
-8.417819,-9.183965,5.205297171019698
-9.40687,-10.053608,1.9128202417930922
-8.577404,-9.274693,10.437633263122285
-8.938758,-9.604552,7.898094513400441
-8.561618,-9.356391,8.59803425224394
-7.33756,-8.226011,11.502612620803488
-8.538366,-9.346118,8.47978362725057
-8.296839,-9.087331,9.59999336332751
-7.751145,-8.585155,10.804542902248347
-8.392389,-9.1412115,5.604199974127182
-8.49285,-9.189625,11.124451892234882
-8.221992,-9.007086,6.9782082833771115
-9.032219,-9.713557,11.497579488924716
-8.171799,-9.075321,8.519363543169053
-8.659189,-9.378036,9.508882651640377
-8.611618,-9.23376,12.254778554145885
-8.111979,-8.824239,11.221175109311718
-8.984437,-9.7518215,10.235265126583794
-8.755323,-9.46723,7.59109738404766
-8.25642,-9.18064,6.666322039818501
-8.854939,-9.6177435,5.57570122421933
-8.948351,-9.6838045,11.617383862721159
-8.390113,-9.161099,6.766894166761955
-9.196043,-9.887027,7.203534328519446
-8.76811,-9.5215645,6.773079166315042
-8.539175,-9.290926,6.419568669958207
-8.984601,-9.689664,10.990869659044915
-8.796549,-9.581208,6.065486757316812
-7.969482,-8.833765,8.27382175902578
-8.201894,-8.964314,11.528613537671019
-8.372766,-9.16562,11.374053757784637
-8.639038,-9.408521,7.890918618638728
-8.1867895,-8.947485,10.030463761281338
-8.52861,-9.24962,8.570034883926784
-8.749503,-9.442078,10.176722174693934
-8.841225,-9.584281,5.08709789410638
-8.817222,-9.529471,7.1628880612756785
-7.738952,-8.6793375,9.692614256100567
-8.354807,-9.156124,11.28121328060798
-8.881225,-9.638775,6.7641443911675285
-7.9916253,-8.755476,10.445586422201284
-8.457949,-9.255229,10.586445396985273
-8.189094,-8.91691,10.565573375985862
-8.496375,-9.201411,11.969061144818031
-9.033245,-9.73876,6.801203747315393
-8.558088,-9.271517,8.708741485951425
-7.8820696,-8.66339,10.675430273696989
-8.121369,-8.835653,11.547433170171844
-8.569934,-9.320993,10.530149171302169
-8.487065,-9.247261,9.994070809468946
-8.676784,-9.476715,11.332369222998404
-9.169275,-9.92233,3.994236497652624
-9.932508,-10.550765,1.8762006388677985
-8.48221,-9.228159,6.049236397126874
-7.6826606,-8.618972,8.663749334039277
-9.151342,-9.63342,13.181063143808846
-8.35402,-9.186094,9.439956715346728
-8.954072,-9.616419,11.447684414736996
